,Datetime,Tweet Id,Text
223,2014-03-20 07:15:58+00:00,446545669029777408,Germany arrests 93-yo former Nazi medic over WWII Auschwitz massacres http://t.co/I9NU7q4wMu
224,2014-03-19 18:36:45+00:00,446354607485095936,"@WhiteResister: Adolf Hitler: In the Thicket of the Forest at Artois, 1916 (poem) http://t.co/2iKFMsVaVC"
225,2014-03-19 11:18:56+00:00,446244423588798464,There's a reason why they call it Pissrael! http://t.co/muYrxGnzL7
226,2014-03-17 03:30:48+00:00,445401839601606656,White Man March Alabama Controversy: http://t.co/0I9lsuHHGz via @YouTube
227,2014-03-15 18:44:31+00:00,444907007142010880,@chairmannsfm @Wittman1488 Damn... It worked for me the other day.
228,2014-03-15 10:07:12+00:00,444776823159652352,http://t.co/DQWNj0drw2
229,2014-03-15 10:06:38+00:00,444776678682681344,http://t.co/lJC2imJI5F
230,2014-03-14 21:16:28+00:00,444582857940299776,http://t.co/qwyoCSnCm5
231,2014-03-14 08:12:53+00:00,444385665631784960,http://t.co/Ebe61Sg1ze
232,2014-03-12 23:43:31+00:00,443895089215987712,"Explosion Rocks Manhattan! Two 5-Story Buildings Collapse, 1 Killed and ...: http://t.co/P7lbGzjQyk via @YouTube"
233,2014-03-11 23:06:20+00:00,443523346710286336,Obama explains the FEMA Camps: http://t.co/NQr9Wyeq7z via @YouTube
234,2014-03-11 18:27:44+00:00,443453232526807040,‘Argument over cigarette’ leads to killing of Jordan judge in Israel http://t.co/NUcYfJdHJP
235,2014-03-11 05:52:48+00:00,443263246649143296,"Just made this video! Go check it out! 

A Tribute to Adolf Hitler 

http://t.co/nRJtbpwrGt"
236,2014-03-10 04:08:23+00:00,442874582882459648,White guy catches black roommate stealing http://t.co/gYAFqGwdhr
237,2014-03-10 01:19:29+00:00,442832077092700160,POLICE REFUSE ORDERS TO ENFORCE GUN LAWS! CT! REVOLUTION!: http://t.co/1LtJEMaXsr via @YouTube
238,2014-03-09 17:28:10+00:00,442713465430364160,@parasporia @NikSfikas Original pic had Hitler on the bottom. I blacked his photo out because he didn't support gun control.
239,2014-03-08 12:04:04+00:00,442269515443752961,Guns N' Roses - Yesterdays (Original): http://t.co/beMsun1Aus via @YouTube
240,2014-03-06 06:12:28+00:00,441456258294366208,According to the jews they're a threat. Neo-Nazi threat in new Ukraine: NEWSNIGHT: http://t.co/HzAQpxwmr0 via @youtube
241,2014-03-06 04:02:56+00:00,441423658192367616,Also made a Trutube account. Add me if you want. http://t.co/qdFGdffGnc
242,2014-03-06 04:02:23+00:00,441423520489152512,Made a WorldTruth account. Add me if you want. http://t.co/5IXk98HTO8
243,2014-02-27 05:05:55+00:00,438902794796298240,http://t.co/ntwo2ySnKQ
244,2014-02-27 04:40:24+00:00,438896374671630336,'I dare you take my gun!' AK-47-toting Ukraine far-right leader tells officials http://t.co/MX74EpBRg4
245,2014-02-26 11:04:00+00:00,438630521493405696,http://t.co/J9XB2TRUvt
246,2014-02-25 09:13:51+00:00,438240415121436672,@Superior1488 i was supposed to read it in high school. had i not left school early i would have done the same thing. lol
247,2014-02-25 03:45:54+00:00,438157881569841152,@Diglett50 It's always been there
248,2014-02-25 03:36:27+00:00,438155505454702593,Retweet this and show your support! They need all the support they can get right now! http://t.co/4WNeerAIVo
249,2014-02-24 04:35:57+00:00,437808091849973761,Sokyra Peruna - Heroes Of My Race: http://t.co/TyHUMvfHBh via @youtube
250,2014-02-23 06:34:14+00:00,437475470209073152,Never compare Adolf Hitler with Ocommie again!!! http://t.co/GWrKiwDEFU
251,2014-02-21 01:26:01+00:00,436673127188135936,"@SecularBobby Oh wow, another liberal hurling insults. Why don't you try arguing with facts instead, Bobby?"
252,2014-02-18 16:00:39+00:00,435806075715977217,Obama &amp; Emanuel  Members Of Same Chicago Gay Bath House http://t.co/Y2cuM2TU3F
253,2014-02-18 13:15:21+00:00,435764475614867457,I edited a popular photo to make it historically accurate! http://t.co/MPBVhCgNwl
254,2014-02-16 18:56:01+00:00,435125431381925888,Jew Tourist Shocked by Souvenirs with National Socialist Symbols Sold in Bulgaria http://t.co/T8UGrJGhMi via @WhiteResister
255,2014-02-13 20:38:04+00:00,434063948371869696,@netanyahu Even your own nephew supports Palestine! http://t.co/jIxpOc0Xqk
256,2014-02-13 20:35:58+00:00,434063419293978624,@netanyahu If you want to fight terrorism then you're going to have to fight yourself!
257,2014-02-13 20:35:17+00:00,434063246006317057,@netanyahu http://t.co/EYdK89DukQ
258,2014-02-13 20:33:27+00:00,434062785035501568,@chairmannsfm I've got nothing against the Brits. It's the Jews in power that I fight.
259,2014-02-13 20:31:35+00:00,434062317538390016,@HillaryClinton And yet you still left Chris Stevens and the others to die. #Justice4Benghazi
260,2014-02-13 20:30:07+00:00,434061947139395585,@BarackObama http://t.co/l8rWezAW8Q
261,2014-02-13 20:28:16+00:00,434061481991106560,"@BarackObama Why not raise it for everybody, not just federal workers?"
262,2014-02-13 11:10:07+00:00,433921018399162368,http://t.co/tJIgO8cR4y
263,2014-02-13 11:06:56+00:00,433920217056436224,@SperoPatria The damn dirty Jew!
264,2014-02-11 21:20:42+00:00,433349901594800128,http://t.co/TGoJi9j1HX
265,2014-02-09 18:18:52+00:00,432579366229262336,http://t.co/uLgExcfRTF
266,2014-01-29 00:09:20+00:00,428318911625302016,@gitusucka At least I'm not Jewish!
267,2014-01-28 08:49:44+00:00,428087486540042240,Please sign this petition to deport Justin Bieber!!! https://t.co/g7HEE4MLeK
268,2014-01-28 00:19:10+00:00,427958997807665152,@TheJewEgg @clintderry @gitusucka Define 'racist.' Define 'Nazi.'
269,2014-01-26 04:36:54+00:00,427299080532791296,@MariiskaaaM @YouTube Yeah it's one of my favorites
270,2014-01-25 09:47:03+00:00,427014744055107584,Avenged Sevenfold - Hail To The King [Official Music Video]: http://t.co/Rajgv3uSem via @youtube
271,2014-01-24 22:26:25+00:00,426843457601015808,"if you can't even define the word 'racist,' you probably shouldn't keep calling someone a racist just because they disagree with you."
272,2014-01-22 10:11:05+00:00,425933629093445632,@KnightsofChrist @theninnynacks it was Admiral Karl Donitz.
273,2014-01-22 08:04:19+00:00,425901725854089216,"@DieVersityKills Me too, the REAL holocaust! http://t.co/RQnKSLnjaT"
274,2014-01-22 06:41:16+00:00,425880829231763456,Don't forget the $6 million lost on Holy Hoax Remembrance Day! #gaschambers #heilhitler #Holohoax http://t.co/9TjintJnD3
275,2014-01-21 23:02:16+00:00,425765317071998976,So Kayne West is threatening to leave the US because of racism? Let's all be a bit more racist so he actually DOES leave! #WPWW
276,2014-01-21 22:30:37+00:00,425757352311021568,Sign this petition please!!! Kasim Reed: Stop Officers from Shooting our Family Pets http://t.co/W90aMxhfhG via @Change
277,2014-01-21 13:25:47+00:00,425620238151864320,At 2:05 the kike accidentally admits that Mossad is behind the London bombings! Oops! https://t.co/g4ESYLafbw
278,2014-01-19 01:17:40+00:00,424712226994262016,@JeremyJacobite @menakem hahaha I wish Taylor had really said that...
279,2014-01-19 01:14:52+00:00,424711521780776960,"""I saw a Jewish boy playing with an ashtray, 
 I went up to him and asked, 
 ""Are you looking for someone?"""
280,2014-01-18 23:34:55+00:00,424686371261788160,Nordwind - Words of Odin: http://t.co/kEZkxjmnzm via @youtube
281,2014-01-18 21:38:35+00:00,424657093891596288,I want a gun like this one. http://t.co/VqYYX1hGlo
282,2014-01-16 08:04:15+00:00,423727385960140800,"THE ""Stop White Genocide"" Video: http://t.co/nDdAoS0nRo via @youtube"
283,2014-01-15 16:04:07+00:00,423485758385573888,"Libtard logic: Saying we need to ban guns to ""protect children,"" while supporting abortion."
284,2014-01-14 15:42:14+00:00,423117864300593155,@BarackObama Except the children who are MURDERED every year via abortion. You don't even care that they NEVER had a chance.
285,2014-01-14 15:38:49+00:00,423117003612635137,@BarackObama Four Americans got left behind in Benghazi. Where were you? #justice4benghazi
286,2014-01-14 15:34:46+00:00,423115985025916928,"Sharon was a war criminal. Just like Commie Mandela. Fuck 'em, I'm glad they're dead. Something to be celebrated."
287,2014-01-13 15:16:29+00:00,422748994591141888,Activism: “Google White Genocide” http://t.co/fHwAbaRl48
288,2014-01-07 08:52:08+00:00,420477943064719360,Israel Children celebrated successful 9/11 operation on Purim holiday: http://t.co/8jnm0SSZVs via @youtube
289,2014-01-01 23:57:59+00:00,418531581574139904,"Happy 2014, everybody! Now let's continue our mission of exposing the Jews as the bloodthirsty ratfaced parasites they are!"
290,2013-12-31 23:49:57+00:00,418167171496177664,Adolf Hitler - Saviour of Germany: http://t.co/AwAKerCp2d via @youtube
291,2013-12-25 11:39:46+00:00,415809088329506816,"@BarackObama Yeah, Americans might finally come to their senses."
292,2013-12-25 11:37:57+00:00,415808629481021440,"@BarackObama ""A peaceful Christmas Eve."" Does that include the millions you've declared war on?"
293,2013-12-25 11:33:48+00:00,415807587372638208,@HillaryClinton Christopher Stevens was looking forward to 2013 but you never gave him the chance to see it. #JusticeForBenghazi
294,2013-12-25 11:31:14+00:00,415806938010488832,Christmas: Another holiday the Christians stole from my heathen ancestors.
295,2013-12-21 05:32:40+00:00,414267153685045248,Bon Jovi - It's My Life: http://t.co/n0IlOuT8b1 via @youtube
296,2013-12-20 21:46:06+00:00,414149735591575552,"@HillaryClinton Four American men are dead, that's what difference it makes. #Benghazi"
297,2013-12-20 21:42:57+00:00,414148943413383169,@HillaryClinton Yeah Commie Mandela was a great man. He was so great that he sang about killing white people. http://t.co/RL8vBRRsUv
298,2013-12-20 06:16:57+00:00,413915909116264448,New Mexico has just adopted rainbows. Makes me want to puke.
299,2013-12-19 20:25:45+00:00,413767126462132224,"i'm not a ""homophobe."" ""Phobe"" means you're afraid of something.  I'm not AFRAID of gays, I just don't like them. Big difference."
300,2013-12-19 04:52:36+00:00,413532294901547008,http://t.co/RaXdvLURxS
301,2013-12-19 04:43:33+00:00,413530016266215424,A&amp;E made a huge mistake. People are really pissed this time. #IStandWithPhil
302,2013-12-19 04:36:52+00:00,413528333201072129,#philrobertson didn't do anything wrong. What's so terrible about having a different opinion on #gaymarriage?
303,2013-12-19 04:32:17+00:00,413527181394841600,FB users give this page a like- Support Phil Robertson.https://t.co/0noTWkRnE8
304,2013-12-19 01:15:08+00:00,413477565181857793,Six Million HoloHoax: http://t.co/1Y7qm7lx79 via @youtube
305,2013-12-19 01:13:07+00:00,413477058665123841,Holocaust or Holohoax?: http://t.co/0uvQMbm7b8 via @youtube
306,2013-12-17 23:16:44+00:00,413085381114859521,Check this page out on Facebook: https://t.co/w4t4xDEFfB
307,2013-12-17 23:10:52+00:00,413083906498232320,Please. As if we don't already have enough people complaining about the 'Hoax. http://t.co/dDr2asoS1k
308,2013-12-17 22:54:19+00:00,413079739457228800,this is their rebels that they love so much. I stand with Assad. http://t.co/QWjV1oqBZc
309,2013-12-17 22:48:33+00:00,413078290669109248,"More problems with the #Obamacare website. Hmm, who could have seen that one coming? Geniuses."
310,2013-12-17 22:33:55+00:00,413074608892305409,"The Colorado shooter was a libtard, stop trying to cover that up."
311,2013-12-17 03:31:00+00:00,412786981198761984,Finally topped 200 followers on here. It's about time.
312,2013-12-14 00:49:02+00:00,411659057464741888,@Ethnofascist this too http://t.co/fzFbb380SM
313,2013-12-14 00:13:38+00:00,411650150084247552,"Missing something, Weasel? http://t.co/Bfxn0mzXAh"
314,2013-12-14 00:07:22+00:00,411648572778491904,Another amazing miracle survivor of the Holohoax http://t.co/hNfut95xjU
315,2013-12-14 00:02:59+00:00,411647470481850369,"@NiggerHanger1 Race doesn't exist, it's just a social construct! lol"
316,2013-12-14 00:01:04+00:00,411646985947459584,oh those poor Jews! 6 million of them were gassed to death by those evil Russians! Let's pay each jew $6 million! lol http://t.co/isJFidpkDw
317,2013-12-12 23:08:55+00:00,411271476487024640,@THERACISTDOCTOR lmwao!
318,2013-12-12 23:03:03+00:00,411270000926679040,"@Kriegsson @MacAngheirr I propose mass immigration of Africans to Israhell. DIEversity is a strength,after all!"
319,2013-12-12 22:59:11+00:00,411269024400429056,@53mdr @MacAngheirr @elizmonteleone @sherrysamples Disgusting but true.
320,2013-12-12 22:47:34+00:00,411266103805878272,#oprah says that even her own kids would hate her if she had any http://t.co/1nkZIlCdzo
321,2013-12-11 05:52:29+00:00,410648260689149953,@mysteryquest fuck off jew puppet
322,2013-12-11 05:50:10+00:00,410647676321951745,Not me! Fuck #Israel! http://t.co/0N2HYqogZL
323,2013-12-11 05:49:14+00:00,410647440874688512,@Netanyahu your argument is invalid. http://t.co/orkUmjkInU
324,2013-12-11 05:48:24+00:00,410647232451342336,damn kikes http://t.co/GbEUwO65pN
325,2013-12-11 05:46:54+00:00,410646855647649792,I'm getting so sick of hearing about #Zimmerman. Tray-tray was a little punk and got what he deserved. End of story. Can we please move on.
326,2013-12-11 00:59:03+00:00,410574417207361536,@buttsplc05 @davidkoller90 take away a libtard's lil words and there's no argument left. Libtards can't live without these words.
327,2013-12-11 00:57:06+00:00,410573926926782464,@obamascrewingus @Nigger_Master lmao
328,2013-12-11 00:55:42+00:00,410573572126420992,"@BadboyBNP thanks, it's a great article!"
329,2013-12-11 00:52:15+00:00,410572704173940736,fuck #Mandela he was a commie shitbag.
330,2013-12-09 22:01:22+00:00,410167309500563456,"Shut up, Alex. You sound like an idiot. http://t.co/K7uv7RCO5l"
331,2013-12-09 06:40:18+00:00,409935519309508608,Saga- Tomorrow Belongs To Me Women in The Third Reich: http://t.co/KE2QdSsg6o via @youtube
332,2013-12-06 22:20:02+00:00,409084846435491840,"While some of us are celebrating the death of Mandela, I fear for our comrades in SA. Things are about to get much worse for them."
333,2013-12-06 00:56:45+00:00,408761895760314368,Commie terrorist Mandela finally croaked: https://t.co/6rRMch5vJ2
334,2013-12-04 07:43:00+00:00,408139357036376064,I love this one http://t.co/EIeTNLWMDs
335,2013-12-04 07:36:10+00:00,408137637694676992,"The gun-grabbers usually have giant noses, I've noticed. http://t.co/GKlyFkCYRW"
336,2013-12-04 05:43:09+00:00,408109195381075969,Jews are behind the faggot pride propaganda http://t.co/z5hANXyLHo
337,2013-12-04 05:17:22+00:00,408102709946904576,@netanyahu Explain this please! http://t.co/CXxNOCpXj4
338,2013-12-04 04:17:12+00:00,408087565435019264,Sad that so many white people just don't get it. http://t.co/cJt3QmlL5j
339,2013-12-03 08:52:28+00:00,407794453592567808,Linkin Park - CASTLE OF GLASS (featured in Medal of Honor Warfighter): http://t.co/pM3QHOgP67 via @youtube
340,2013-12-03 08:37:43+00:00,407790740693975040,@netanyahu what do you have to say about this???https://t.co/x1B7y6n3ya
341,2013-12-03 08:36:08+00:00,407790342319005696,Let's expose this damn #Holohoax #Auschwitz #gaschambers nonsense once and for all! https://t.co/x1B7y6n3ya
342,2013-12-03 08:10:58+00:00,407784008781557760,@WhitePride14_88 @JeremyJacobite yeah Lady Assad looks so evil! hahaha
343,2013-11-30 17:42:28+00:00,406840666174418944,http://t.co/boEukc6bzK
344,2013-11-27 01:15:55+00:00,405505231783346176,And my newest Facebook prof... Yes I returned after all! https://t.co/kMqJ9z8rDm
345,2013-11-27 00:56:18+00:00,405500293137190913,My Google+ profile https://t.co/cuTC37aI1t
346,2013-11-27 00:54:46+00:00,405499905600278528,"@MostSecretFacts I know, i'm lonely as hell and I sleep a lot"
347,2013-11-27 00:54:04+00:00,405499732845281280,"Check this out on Google+, it is the NSforA's new community https://t.co/GPRxU8r9p6"
348,2013-11-26 21:30:04+00:00,405448392311975937,"@whitexreaper Definitely white nigger supporters. Niggers are dumb, but wiggers are traitors."
349,2013-11-24 02:58:43+00:00,404443938364608513,"@way2wonderland Getting closer, but I bet they still scream, ""Holocaust!"" whenever they want money."
350,2013-11-23 04:34:20+00:00,404105610243088384,@battlefortexas @tedviker They've got the biggest noses too!
351,2013-11-23 04:06:56+00:00,404098717927899136,I know I'm going to take a lot of shit for this but... Christianity is a Jewish scam to enslave white people's minds!
352,2013-11-17 05:56:09+00:00,401951876049948672,President Psycho http://t.co/AsDIHPMXCW
353,2013-11-17 00:18:54+00:00,401867001619959809,A BEAUTIFUL SIGHT!!! #youtube Płonie tęcza płonie http://t.co/Zcau271T58
354,2013-11-14 19:05:33+00:00,401063368246562816,'Skin colour' paint reported as racist http://t.co/UTC3nXW44k via @TheLocalSweden
355,2013-11-12 02:28:48+00:00,400087754928709632,HITLER DID NOT WANT WAR! http://t.co/nmUk8D8Slp
356,2013-11-05 00:09:47+00:00,397516052394823680,Terror suspect Mohammed Ahmed Mohamed on the run after changing into burka on London mosque visit http://t.co/KavLaOHRfy
357,2013-11-04 14:09:01+00:00,397364865662074880,#youtube Triumph des Willens (1935) - Triumph of the Will http://t.co/SmlWVuCuLE
358,2013-10-26 14:08:12+00:00,394103171293122560,Just found a jew who was following me. Blocked him right quick. I don't need a kike trolling me!
359,2013-10-26 04:54:49+00:00,393963906869493760,They need to bring #Ahmadinejad back into power. #Rouhani seems to love kikes.
360,2013-10-26 04:53:41+00:00,393963621501644800,@mescan_judo Not the least bit surprising!
361,2013-10-26 04:52:44+00:00,393963382908669952,"@thepokemonworid @ashofpallettown Sinnoh and Hoenn are my favorites. Pearl is my fave game, Ruby was my first. I love all Pokémon though."
362,2013-10-26 01:29:34+00:00,393912252136697856,"Problems with the #Obamacare website, we all saw that coming."
363,2013-10-25 20:46:16+00:00,393840957260431360,#youtube SKREWDRIVER-WHITE POWER +lyrics http://t.co/hjqgzMmP55
364,2013-10-25 20:40:28+00:00,393839499622764544,@jeremyjacobite @slavecatcher88 Sickening! They're a disgrace to the White Race.
365,2013-10-25 20:39:02+00:00,393839138644164609,"Still waiting for the mythical ""good"" Jew to come out of hiding..."
366,2013-10-24 23:09:14+00:00,393514549145792512,@mynt_t Hollyhoax= Hollywood + Holocaust Hoax
367,2013-10-24 21:37:11+00:00,393491386466836480,"Even if the Hollyhoax happened exactly how the kikes claim, I'm not cryin over those Jews. Fuck 'em. #WPWW #HeilHitler #gaschambers"
368,2013-10-24 03:07:44+00:00,393212182252748800,"@netanyahu Don't be a hypocrite, if #Iran can't build nukes, then #Israel should also give up its nukes."
369,2013-10-24 03:04:59+00:00,393211489911574528,@netanyahu #Palestine will be free!
370,2013-10-24 03:00:58+00:00,393210480010854402,@negerjeger that's why I don't trust niggers.
371,2013-10-22 02:44:38+00:00,392481592444461056,@funnypokemon love that mewtwo quote!
372,2013-10-22 02:42:45+00:00,392481119184367616,"If making guns illegal will stop shooting sprees, we should make heroin and coke illegal too! #guncontrol doesn't work"
373,2013-10-22 02:40:48+00:00,392480629826527232,I've been banned from Fakebook. Guess Fuckerberg must be worried. #WPWW
374,2013-10-19 02:54:04+00:00,391396804476293120,@netanyahu I'm going to nuke #Israel
375,2013-10-19 02:53:31+00:00,391396665749688320,@netanyahu FUCK YOU!!! #HeilHitler
376,2013-10-08 21:58:00+00:00,387698418128519168,Joos keep banning me but I guess I'm back again. #HeilHitler
377,2013-07-17 03:08:43+00:00,357336029214146560,#youtube ASIANA FLIGHT 214 PILOT'S NAMES RELEASED BY KTVU (VERY FUNNY FAIL!!!!!!!!) http://t.co/McLtHK1hb4
378,2013-07-16 04:01:26+00:00,356986908569632770,Jew promotes crossdressing camp for children http://t.co/3FLBMWoWJr
379,2013-07-16 03:55:28+00:00,356985408418086912,"@violenceawhites @fufu_manchu @godlessmessiah @guardianista_ I hate Churchill. He was a puppet for the ZOG, and a war criminal as well."
380,2013-07-14 03:16:52+00:00,356250919047921665,@blueclue haha funny! especially since I don't have a mother!
381,2013-07-13 23:13:32+00:00,356189683941785601,I'm  sick of hearing about this trial... #Zimmerman is innocent! Let's get this case over with!
382,2013-07-09 01:55:12+00:00,354418428188180480,"@netanyahu did you miss me? I'm back, and I'm gonna gas your relatives! #gaschambers #heilhitler"
383,2013-07-09 01:48:45+00:00,354416803369336833,"Alright guys I'm back. Looks like I pissed off a few too many Jews, lol. #gaschambers #HeilHitler #WPWW"
384,2013-06-28 06:57:28+00:00,350508228217552897,#youtube How Not To Defend Atheism http://t.co/yhi6R3fEHU
385,2013-06-28 05:53:05+00:00,350492025730240513,"@irish4israel @jillpoll @stanleystinks Naw, I have no shame. No white guilt. I'm a proud National Socialist!"
386,2013-06-27 20:52:16+00:00,350355923937656832,@jillpoll @irish4israel @stanleystinks Heil Hitler!
387,2013-06-27 04:01:39+00:00,350101593317838848,"@stanleystinks @irish4israel @jillpoll Oh, I sure hope so! Gas them all, that'll give those kikes something to cry about!!!"
388,2013-06-22 17:15:14+00:00,348489369457401856,@joerebel1 You're welcome! WPWW
389,2013-06-22 01:52:16+00:00,348257094950072321,#youtube Jewish Treatment of Non-Jewish Children in Palestine Revealed in 14 Seconds http://t.co/ukBZiT0PZv
390,2013-06-21 09:49:49+00:00,348014886279847937,YES I HAVE 100 FOLLOWERS FINALLY 100 PEOPLE ACTUALLY CARE ABOUT WHAT I HAVE TO SAY 100 IS MY RECORD YAY 100
391,2013-06-21 04:58:48+00:00,347941650263330817,"@zebraalert Wow that's funny! Try searching the group name, that may be easier to find."
392,2013-06-21 03:41:26+00:00,347922178714509312,"Funny how people keep saying that they reported me for ""hate"" and yet I've never once been banned. #WPWW"
393,2013-06-21 03:35:14+00:00,347920618865455104,"@zebraalert Or you could just look my profile up. The name's Jenny Brown, my profile pic is Hitler and Mussolini."
394,2013-06-21 03:33:27+00:00,347920170578231296,@zebraalert Awesome. I've got a group yyou may be interested in. It's called National Socialists for America
395,2013-06-21 03:26:25+00:00,347918400049270785,@zebraalert you're welcome! Do you use Facebook?
396,2013-06-20 21:49:40+00:00,347833654543806464,"@zebraalert yeah, check out  http://t.co/xtt3Lo4sYn and http://t.co/xa8BMCQc9l"
397,2013-06-20 00:48:49+00:00,347516351113486337,@elderofzyklon @proleserf The jews are getting worried. They fear people like us because we know they're scumbag liars.
398,2013-06-19 23:24:20+00:00,347495089532194816,Jewish Lapdog Barack Obama Paying Respect to His Masters http://t.co/XdK0wlqsgV via @TheEndOfZioncom
399,2013-06-19 22:44:28+00:00,347485058564771841,"Obama, Putin Agree Never to Speak to Each Other Again http://t.co/9pOIrwZ1dF via @NewYorker"
400,2013-06-19 21:55:47+00:00,347472805635428352,@StanleyStinks @irish4israel They're everywhere! The jews have infiltrated every country and spread their lies.
401,2013-06-19 21:13:35+00:00,347462186156838912,http://t.co/XElc8Jm5DB
402,2013-06-19 20:37:13+00:00,347453035724828673,@RahmEmanuel I thought you might like this picture... http://t.co/nvBkeKJIP0
403,2013-06-19 20:36:30+00:00,347452853348077568,@netanyahu Check this out! http://t.co/g5HbSQX5G6
404,2013-06-19 20:32:48+00:00,347451924276207617,Help this guy out!!! http://t.co/1ibCAKvS5X
405,2013-06-19 20:29:58+00:00,347451212171460608,@irish4israel @StanleyStinks Fuck Israel! The original Terrorist country.
406,2013-06-19 20:29:15+00:00,347451029006213120,"@NRA @MikeBloomberg Does that mean bin Laden was also a victim of gun violence!? Ha! Liberal logic. Yeah, I don't understand them either."
407,2013-06-19 20:26:52+00:00,347450430890053632,"@NRA @MikeBloomberg Well there was a little boy named Martin, who was a victim of terrorism. I have no sympathy for the Tsarnaevs."
408,2013-06-19 20:08:33+00:00,347445818640453632,One Like Putin haha i love this song though i'm no fan of Putin!http://t.co/Z0ULHAkbj6
409,2013-06-19 16:52:00+00:00,347396356140322816,"@netanyahu Ich hasse du, Miststück! Du bist Scheiße! #gaschambers #HeilHitler"
410,2013-06-19 01:31:12+00:00,347164631158095872,"@elderofzyklon Exactly! In order to keep up their six million myth, they've gotta go attacking old men. Pathetic."
411,2013-06-18 23:32:16+00:00,347134698541162496,http://t.co/rfHnCCcdQI
412,2013-06-18 23:13:32+00:00,347129985766658048,http://t.co/VR3NvAn35V
413,2013-06-18 23:09:22+00:00,347128935617802240,http://t.co/sttBPKPpdP
414,2013-06-18 23:09:02+00:00,347128853828878336,http://t.co/Ivq4xPnBlZ
415,2013-06-18 23:08:39+00:00,347128754922983425,http://t.co/DbkxGfrd0q
416,2013-06-18 21:11:05+00:00,347099170559115264,It's funny how Bibi Netanyahu never replies to any of my tweets. I guess he can't handle how awesome I am. #WPWW
417,2013-06-17 22:25:27+00:00,346755495626948609,Pravda admits: Jews dominated the murderous Soviet government: http://t.co/fPK7HMDrz9
418,2013-06-17 22:25:01+00:00,346755388009504769,"Monsey Jew Shlomo Ettlinger, an ordained rabbi, charged with drug dealing: http://t.co/Oas6owbewV"
419,2013-06-17 21:26:24+00:00,346740637359558656,@netanyahu Why don't you and your murderous kike friends leave #Palestine alone?
420,2013-06-17 21:19:13+00:00,346738827467046912,@elderofzyklon here's a link to the group if you use facebook https://t.co/5R3Hcrco8R
421,2013-06-17 21:11:24+00:00,346736860363640832,@thetomska This video always makes me crack up.http://t.co/nu81qCAypR
422,2013-06-17 20:56:20+00:00,346733071137116161,@elderofzyklon great video. i'm running a FB group that i'm turning into a NS party soon. i'll give you details if you want.
423,2013-06-17 20:40:08+00:00,346728992197464064,@ThePokemonMeme Very interesting... The only time that's ever happened!
424,2013-06-17 20:33:46+00:00,346727392754167809,@elderofzyklon Israel is a fuckin war criminal. i hate them. They can go to hell. #gaschambers #heilhitler
425,2013-06-17 20:27:31+00:00,346725818363424770,@ItsJulie1964 I don't trust Putin at all.
426,2013-06-16 07:24:57+00:00,346166489604304896,Don't piss off Muslims. They have short fuses.
427,2013-06-16 07:23:12+00:00,346166051643457536,Q: Why do Jews have big noses? A: Because air is free.
428,2013-06-16 07:03:03+00:00,346160978746023936,#youtube Obamaville Song http://t.co/xYrhdz6UM8
429,2013-06-16 03:06:39+00:00,346101487761494016,@machine_ov_hate I'm glad I was able to make you laugh!!! #WPWW
430,2013-06-16 00:44:43+00:00,346065769647439872,@netanyahu How many #Palestinian children have been killed by #Israeli troops? And you have the nerve to call yourselves God's chosen people
431,2013-06-16 00:42:17+00:00,346065154749911041,@netanyahu I'll stop being anti-Semitic when you kikes stop your white genocide! #HeilHitler
432,2013-06-16 00:40:43+00:00,346064760799887360,@netanyahu How many of your family members supposedly died in the Holoco$t??? #gaschambers #Auschwitz
433,2013-06-15 01:13:31+00:00,345710627546869760,#youtube We Will Not Go Down (Song for Gaza) -  Michael Heart - OFFICIAL VIDEO http://t.co/XLDeuutSdT
434,2013-06-14 20:16:43+00:00,345635934743695360,"Q: How many Jews can you fit in a Volkswagen? A: 100. Two in the front, two in the back, and 96 in the ashtray."
435,2013-06-14 20:11:50+00:00,345634708870283265,Copper wire was invented by two Jews who were fighting over a penny.
436,2013-06-13 20:07:44+00:00,345271287691747330,@MikeBloomberg I'm drinking a large 44oz soda. You gonna try and stop me? Haha! #Kike #heilhitler
437,2013-06-13 00:00:56+00:00,344967588566167552,"@TooRacist Q: How long does it take for a black woman to take a shit?
A: Nine months"
438,2013-06-12 23:52:17+00:00,344965409830748162,"@netanyahu FUCK YOU! Sincerely, the Aryan People."
439,2013-06-12 23:42:00+00:00,344962821924200448,"@netanyahu First we're going to save America, and then we're going to save palestine! Be warned! #heilhitler"
440,2013-06-12 23:40:46+00:00,344962512023867393,@netanyahu Check this out! Your Jewish bitch doesn't even look at the facts! http://t.co/DVF0JViI2B
441,2013-06-12 23:39:47+00:00,344962262366318593,@RealAlexJones We're on to you! http://t.co/DVF0JViI2B
442,2013-06-12 23:38:28+00:00,344961933931327488,@netanyahu I think you should read this article... You may learn something! http://t.co/oxwmgI2FVz
443,2013-06-12 23:10:22+00:00,344954860619300864,http://t.co/DVF0JViI2B
444,2013-06-12 23:03:20+00:00,344953092397219840,http://t.co/4OWfoDAWzo
445,2013-06-12 22:59:34+00:00,344952142496419841,The first #Holocaust survival story included accusations of electric conveyor belts which killed jews... now it's #gaschambers.
446,2013-06-12 18:40:49+00:00,344887025385742336,@RealAlexJones Why don't you ever want to admit that the Holoco$t never happened?
